,Rainfall,LakeLevel,AverageGate,FlowRate,y_step_1,y_step_2,y_step_3
2018-11-09,0.0,279.131875,400.0,20.634686181490626,400.0,400.0,400.0
2018-11-10,0.983644859813084,279.1289583333333,400.0,20.608615814490708,400.0,400.0,400.0
2018-11-11,0.0,279.1245833333333,400.0,20.530472308557652,400.0,400.0,400.0
2018-11-12,6.393691588785046,279.11920833333335,400.0,20.439434574105512,400.0,400.0,400.0
2018-11-13,8.360981308411214,279.1395416666666,400.0,20.765206801407206,400.0,400.0,400.0
2018-11-14,0.0,279.13645833333334,400.0,20.686860685965566,400.0,400.0,400.0
2018-11-15,0.0,279.13025,400.0,20.582556710325058,400.0,400.0,400.0
2018-11-16,0.0,279.1250833333333,400.0,20.608615814490708,400.0,400.0,400.0
2018-11-17,0.0,279.11820833333337,400.0,20.74917128401643,400.0,400.0,299.0
2018-11-18,0.0,279.11058333333335,400.0,20.617120948926782,400.0,299.0,299.0
2018-11-19,0.491822429906542,279.1036666666667,299.0,17.03559509614493,299.0,299.0,299.0
2018-11-20,5.901869158878505,279.1057916666667,299.0,17.023300794113055,299.0,299.0,299.0
2018-11-21,20.656542056074766,279.11425,299.0,17.08479844179749,299.0,299.0,299.0
2018-11-22,0.491822429906542,279.1220416666667,299.0,17.19569531917443,299.0,299.0,299.0
2018-11-23,0.0,279.12720833333333,299.0,17.220375309279504,299.0,299.0,500.0
2018-11-24,11.311915887850468,279.14004166666666,299.0,17.33159813358295,299.0,500.0,500.0
2018-11-25,44.75584112149533,279.1624166666667,500.0,24.655201105141998,500.0,500.0,529.0
2018-11-26,3.934579439252337,279.179375,500.0,24.99415367846767,500.0,529.0,529.0
2018-11-27,0.983644859813084,279.17729166666663,529.0,25.748708217258958,529.0,529.0,529.0
2018-11-28,0.0,279.1624166666667,529.0,25.619992934461564,529.0,529.0,550.0
2018-11-29,0.491822429906542,279.15299999999996,529.0,25.32058728702335,529.0,550.0,550.0
2018-11-30,6.393691588785046,279.152125,550.0,25.705775748824603,550.0,550.0,524.0
2018-12-01,25.574766355140188,279.1692083333333,550.0,25.892002026574687,550.0,524.0,1200.0
2018-12-02,22.132009345794394,279.209875,524.0,26.294780504176003,524.0,1200.0,1200.0
2018-12-03,14.754672897196262,279.20075,1200.0,37.052096414238065,1200.0,1200.0,539.0
2018-12-04,9.83644859813084,279.189375,1200.0,36.69264030386398,1200.0,539.0,539.0
2018-12-05,0.983644859813084,279.1705416666667,539.0,25.99248041361125,539.0,539.0,539.0
2018-12-06,0.983644859813084,279.169625,539.0,25.94940153050373,539.0,539.0,539.0
2018-12-07,0.0,279.165,539.0,25.868767107501963,539.0,539.0,539.0
2018-12-08,0.0,279.158625,539.0,25.81902742226744,539.0,539.0,539.0
2018-12-09,0.0,279.1562083333333,539.0,25.67716974247138,539.0,539.0,539.0
2018-12-10,0.0,279.15316666666666,539.0,25.562863089019007,539.0,539.0,539.0
2018-12-11,3.9345794392523366,279.1532916666667,539.0,25.64857546986932,539.0,539.0,539.0
2018-12-12,2.9509345794392523,279.1542083333333,539.0,25.562863089019007,539.0,539.0,539.0
2018-12-13,0.0,279.154375,539.0,25.59142213969477,539.0,539.0,539.0
2018-12-14,6.393691588785047,279.15341666666666,539.0,25.662872606170353,539.0,539.0,539.0
2018-12-15,10.820093457943925,279.1657083333333,539.0,25.848981666585505,539.0,539.0,539.0
2018-12-16,0.0,279.1612083333333,539.0,25.76302294902874,539.0,539.0,539.0
2018-12-17,0.0,279.15658333333334,539.0,25.720084617156886,539.0,539.0,539.0
2018-12-18,0.0,279.1451666666667,539.0,25.534315785887777,539.0,539.0,539.0
2018-12-19,1.9672897196261685,279.13124999999997,539.0,25.349046372704414,539.0,539.0,539.0
2018-12-20,28.52570093457944,279.16325,539.0,25.94940153050373,539.0,539.0,539.0
2018-12-21,0.0,279.165375,539.0,25.90634604981924,539.0,539.0,539.0
2018-12-22,0.0,279.15945833333336,539.0,25.748708217258958,539.0,539.0,539.0
2018-12-23,4.918224299065421,279.157,539.0,25.67716974247138,539.0,539.0,1500.0
2018-12-24,68.85514018691589,279.19849999999997,539.0,26.511493957267056,539.0,1500.0,1500.0
2018-12-25,49.674065420560744,279.2803333333333,1500.0,41.10749409545373,1500.0,1500.0,1500.0
2018-12-26,0.0,279.24562499999996,1500.0,39.788881632527136,1500.0,1500.0,1500.0
2018-12-27,0.0,279.22841666666665,1500.0,38.985332029779855,1500.0,1500.0,529.0
2018-12-28,0.0,279.2031666666667,1500.0,37.82435981190856,1500.0,529.0,529.0
2018-12-29,3.934579439252336,279.190625,529.0,26.078720042333707,529.0,529.0,529.0
2018-12-30,0.0,279.1949583333333,529.0,26.121880762455746,529.0,529.0,1200.0
2018-12-31,0.0,279.19466666666665,529.0,26.078720042333707,529.0,1200.0,529.0
2019-01-01,0.0,279.1855,1200.0,36.660026511998694,1200.0,529.0,529.0
2019-01-02,0.0,279.16408333333334,529.0,25.619992934461564,529.0,529.0,529.0
2019-01-03,0.0,279.1585833333333,529.0,25.534315785887777,529.0,529.0,529.0
2019-01-04,0.0,279.15637499999997,529.0,25.477256436090364,529.0,529.0,529.0
2019-01-05,0.0,279.1598333333333,529.0,25.448744396348527,529.0,529.0,529.0
2019-01-06,0.0,279.1489583333333,529.0,25.334813886039505,529.0,529.0,529.0
2019-01-07,0.0,279.1451666666666,529.0,25.29213997838227,529.0,529.0,529.0
2019-01-08,0.0,279.142125,529.0,25.150080212930042,529.0,529.0,529.0
2019-01-09,0.0,279.14275,529.0,25.1075183032814,529.0,529.0,529.0
2019-01-10,0.0,279.134875,529.0,24.979997867648876,529.0,529.0,529.0
2019-01-11,0.0,279.125,529.0,24.796220689099428,529.0,529.0,529.0
2019-01-12,3.934579439252336,279.12225,529.0,24.683376572397616,529.0,529.0,529.0
2019-01-13,0.0,279.1213333333333,529.0,24.66928587379135,529.0,529.0,529.0
2019-01-14,29.017523364485985,279.1220416666667,529.0,24.767991887865826,529.0,529.0,529.0
2019-01-15,9.836448598130842,279.12870833333335,529.0,24.895116205505374,529.0,529.0,529.0
2019-01-16,0.983644859813084,279.12420833333334,529.0,24.824461332448067,529.0,529.0,529.0
2019-01-17,0.0,279.117125,529.0,24.683376572397616,529.0,529.0,529.0
2019-01-18,0.0,279.1089583333333,529.0,24.59886796407221,529.0,529.0,399.0
2019-01-19,0.0,279.1069166666667,529.0,24.48635597520283,529.0,399.0,399.0
2019-01-20,0.491822429906542,279.09679166666666,399.0,20.419629912597035,399.0,399.0,329.0
2019-01-21,0.0,279.087125,399.0,20.32770495674252,399.0,329.0,309.0
2019-01-22,0.0,279.09020833333335,329.0,18.004443752153236,329.0,309.0,309.0
2019-01-23,0.0,279.09516666666667,309.0,17.393499956341177,309.0,309.0,309.0
2019-01-24,3.1019607843137256,279.1135,309.0,17.418284092326093,309.0,309.0,309.0
2019-01-25,3.1019607843137256,279.122375,309.0,17.467891348141027,309.0,309.0,309.0
2019-01-26,0.0,279.12075,309.0,17.492714458242173,309.0,309.0,309.0
2019-01-27,0.0,279.117,309.0,17.467891348141027,309.0,309.0,309.0
2019-01-28,0.0,279.12212500000004,309.0,17.517550549996763,309.0,309.0,309.0
2019-01-29,0.0,279.13179166666663,309.0,17.567261659076454,309.0,309.0,309.0
2019-01-30,0.0,279.13825,309.0,17.592136666721895,309.0,309.0,309.0
2019-01-31,0.0,279.14279166666665,309.0,17.641925564071038,309.0,309.0,309.0
2019-02-01,0.0,279.1415416666667,309.0,17.61702463666158,309.0,309.0,309.0
2019-02-02,0.4431372549019608,279.138625,309.0,17.641925564071038,309.0,309.0,309.0
2019-02-03,0.0,279.13725,309.0,17.592136666721895,309.0,309.0,309.0
2019-02-04,0.0,279.13558333333333,309.0,17.592136666721895,309.0,309.0,309.0
2019-02-05,0.0,279.131125,309.0,17.54239961855582,309.0,309.0,309.0
2019-02-06,0.0,279.12904166666664,309.0,17.517550549996763,309.0,309.0,309.0
2019-02-07,0.0,279.12491666666665,309.0,17.44308122454854,309.0,309.0,309.0
2019-02-08,0.0,279.11745833333333,309.0,17.368728821467613,309.0,309.0,309.0
2019-02-09,0.0,279.113125,309.0,17.34397069258534,309.0,309.0,309.0
2019-02-10,0.0,279.1068333333333,309.0,17.31922557458056,309.0,309.0,309.0
2019-02-11,0.0,279.10166666666663,309.0,17.294493472345756,309.0,309.0,219.0
2019-02-12,0.0,279.09504166666665,309.0,17.19569531917443,309.0,219.0,219.0
2019-02-13,0.0,279.097625,219.0,13.486025933662424,219.0,219.0,219.0
2019-02-14,0.0,279.106625,219.0,13.519884726154281,219.0,219.0,219.0
2019-02-15,0.0,279.10875,219.0,13.519884726154281,219.0,219.0,219.0
2019-02-16,0.0,279.10825,219.0,13.55377130436541,219.0,219.0,219.0
2019-02-17,0.0,279.11266666666666,219.0,13.55377130436541,219.0,219.0,219.0
2019-02-18,0.0,279.1119166666667,219.0,13.59900431353405,219.0,219.0,219.0
2019-02-19,0.0,279.1166666666667,219.0,13.59900431353405,219.0,219.0,219.0
2019-02-20,0.0,279.1195,219.0,13.59900431353405,219.0,219.0,300.0
2019-02-21,0.0,279.12420833333334,219.0,13.621641628452052,219.0,300.0,300.0
2019-02-22,12.850980392156863,279.1387916666667,300.0,17.171034892023947,300.0,300.0,300.0
2019-02-23,4.874509803921569,279.15425,300.0,17.368728821467613,300.0,300.0,300.0
2019-02-24,1.3294117647058823,279.14883333333336,300.0,17.31922557458056,300.0,300.0,300.0
2019-02-25,0.0,279.13304166666666,300.0,17.294493472345756,300.0,300.0,300.0
2019-02-26,0.0,279.12375000000003,300.0,17.08479844179749,300.0,300.0,199.0
2019-02-27,0.0,279.11562499999997,300.0,17.023300794113055,300.0,199.0,199.0
2019-02-28,0.0,279.110125,199.0,12.693920404286839,199.0,199.0,199.0
2019-03-01,0.0,279.10879166666666,199.0,12.6388040590906,199.0,199.0,199.0
2019-03-02,0.0,279.1070416666667,199.0,12.6388040590906,199.0,199.0,199.0
2019-03-03,0.0,279.1075,199.0,12.616782969391211,199.0,199.0,199.0
2019-03-04,0.0,279.1105416666667,199.0,12.6388040590906,199.0,199.0,199.0
2019-03-05,0.0,279.10879166666666,199.0,12.6388040590906,199.0,199.0,199.0
2019-03-06,0.0,279.115875,199.0,12.660839290380084,199.0,199.0,199.0
2019-03-07,0.0,279.12108333333333,199.0,12.660839290380084,199.0,199.0,199.0
2019-03-08,11.964705882352943,279.129875,199.0,12.760174422970394,199.0,199.0,199.0
2019-03-09,0.4431372549019608,279.1463333333333,199.0,12.837629461838269,199.0,199.0,199.0
2019-03-10,0.4431372549019608,279.14725,199.0,12.904158331949418,199.0,199.0,199.0
2019-03-11,0.0,279.150875,199.0,12.893063150464382,199.0,199.0,199.0
2019-03-12,0.0,279.153625,199.0,12.915260545648971,199.0,199.0,199.0
2019-03-13,0.0,279.1547083333333,199.0,12.926362759348525,199.0,199.0,199.0
2019-03-14,0.0,279.15925,199.0,12.970813781980722,199.0,199.0,199.0
2019-03-15,0.4431372549019608,279.16524999999996,199.0,12.970813781980722,199.0,199.0,199.0
2019-03-16,0.8862745098039216,279.1694166666667,199.0,13.037595640321156,199.0,199.0,199.0
2019-03-17,0.0,279.172625,199.0,13.037595640321156,199.0,199.0,400.0
2019-03-18,0.0,279.1755416666667,199.0,13.037595640321156,199.0,400.0,400.0
2019-03-19,0.0,279.16841666666664,400.0,21.027487859167707,400.0,400.0,199.0
2019-03-20,0.0,279.151,400.0,20.90804120333168,400.0,199.0,350.0
2019-03-21,0.0,279.1449166666667,199.0,12.859791676813837,199.0,350.0,350.0
2019-03-22,0.0,279.136625,350.0,19.069727327534267,350.0,350.0,350.0
2019-03-23,0.0,279.1272916666667,350.0,18.941727443424103,350.0,350.0,350.0
2019-03-24,0.4431372549019608,279.1173333333333,350.0,18.82679766869805,350.0,350.0,350.0
2019-03-25,0.0,279.10541666666666,350.0,18.724855726821588,350.0,350.0,350.0
2019-03-26,0.4431372549019608,279.09341666666666,350.0,18.5977152325018,350.0,350.0,239.0
2019-03-27,0.0,279.08370833333333,350.0,18.458231158768292,350.0,239.0,239.0
2019-03-28,22.156862745098042,279.09583333333336,239.0,13.723682772875469,239.0,239.0,239.0
2019-03-29,0.0,279.10716666666667,239.0,13.80323879582122,239.0,239.0,239.0
2019-03-30,0.0,279.109,239.0,13.780490726585876,239.0,239.0,239.0
2019-03-31,10.192156862745097,279.114625,239.0,13.791864761203549,239.0,239.0,500.0
2019-04-01,39.43921568627452,279.1415,239.0,13.928601721352923,239.0,500.0,500.0
2019-04-02,0.0,279.169875,500.0,23.28890594785358,500.0,500.0,399.0
2019-04-03,0.4431372549019608,279.15291666666667,500.0,23.60792302469671,500.0,399.0,399.0
2019-04-04,0.0,279.12816666666663,399.0,20.947829937343712,399.0,399.0,299.0
2019-04-05,0.0,279.115125,399.0,20.72273637833897,399.0,299.0,299.0
2019-04-06,0.0,279.10083333333336,299.0,16.94961999661416,299.0,299.0,299.0
2019-04-07,0.0,279.094375,299.0,16.851546943912815,299.0,299.0,199.0
2019-04-08,0.0,279.08914285714286,299.0,16.814827704438308,299.0,199.0,199.0
2019-04-09,0.458498023715415,279.0835333333333,199.0,12.309976236505609,199.0,199.0,220.0
2019-04-10,0.0,279.0883333333333,199.0,12.617638934699666,199.0,220.0,220.0
2019-04-11,9.169960474308299,279.099625,220.0,13.28354119536965,220.0,220.0,220.0
2019-04-12,0.91699604743083,279.11020833333333,220.0,13.373395105105232,220.0,220.0,220.0
2019-04-13,0.0,279.109875,220.0,13.39589342991192,220.0,220.0,220.0
2019-04-14,0.0,279.112,220.0,13.39589342991192,220.0,220.0,225.0
2019-04-15,0.0,279.1140833333333,220.0,13.40714955561727,220.0,225.0,225.0
2019-04-16,0.0,279.11424999999997,225.0,13.632967218638134,225.0,225.0,225.0
2019-04-17,0.0,279.1150416666666,225.0,13.644292808824217,225.0,225.0,225.0
2019-04-18,0.0,279.116625,225.0,13.655625328704868,225.0,225.0,225.0
2019-04-19,0.0,279.118,225.0,13.666957848585522,225.0,225.0,225.0
2019-04-20,0.0,279.1214166666667,225.0,13.655625328704868,225.0,225.0,225.0
2019-04-21,5.960474308300395,279.1255,225.0,13.68963674168008,225.0,225.0,500.0
2019-04-22,35.76284584980237,279.16720833333335,225.0,14.077291659249337,225.0,500.0,500.0
2019-04-23,0.0,279.1795833333333,500.0,24.767991887865826,500.0,500.0,500.0
2019-04-24,0.0,279.15729166666665,500.0,24.416133990215442,500.0,500.0,500.0
2019-04-25,0.0,279.1337916666667,500.0,23.982407875442163,500.0,500.0,299.0
2019-04-26,0.0,279.112375,500.0,23.704113874186348,500.0,299.0,220.0
2019-04-27,0.0,279.10308333333336,299.0,16.90055399796049,299.0,220.0,220.0
2019-04-28,0.91699604743083,279.1105416666667,220.0,13.28354119536965,220.0,220.0,220.0
2019-04-29,7.794466403162055,279.1234166666666,220.0,13.384644267508577,220.0,220.0,220.0
2019-04-30,0.0,279.12691666666666,220.0,13.497309881840577,220.0,220.0,220.0
2019-05-01,0.0,279.128,220.0,13.46347193934032,220.0,220.0,220.0
2019-05-02,0.0,279.1307083333333,220.0,13.486025933662424,220.0,220.0,220.0
2019-05-03,0.0,279.1365416666667,220.0,13.50859383001873,220.0,220.0,220.0
2019-05-04,0.0,279.14508333333333,220.0,13.53117562228983,220.0,220.0,220.0
2019-05-05,0.0,279.148375,220.0,13.565076087254786,220.0,220.0,220.0
2019-05-06,0.0,279.151625,220.0,13.576380870144162,220.0,220.0,220.0
2019-05-07,0.0,279.15479166666665,220.0,13.59900431353405,220.0,220.0,220.0
2019-05-08,0.0,279.1582916666667,220.0,13.621641628452052,220.0,220.0,220.0
2019-05-09,0.91699604743083,279.16445833333336,220.0,13.644292808824217,220.0,220.0,400.0
2019-05-10,1.3754940711462451,279.1695833333333,220.0,13.73503606369004,220.0,400.0,400.0
2019-05-11,0.0,279.1608333333333,400.0,21.307164866247216,400.0,400.0,500.0
2019-05-12,25.217391304347824,279.16304166666663,400.0,21.160498357899336,400.0,500.0,500.0
2019-05-13,3.209486166007905,279.189,500.0,24.810341010773747,500.0,500.0,500.0
2019-05-14,0.0,279.17354166666667,500.0,24.556655189257693,500.0,500.0,500.0
2019-05-15,0.0,279.150875,500.0,24.23389941293152,500.0,500.0,500.0
2019-05-16,0.0,279.12670833333334,500.0,23.88486829209716,500.0,500.0,299.0
2019-05-17,0.0,279.1118333333333,500.0,23.56540703364779,500.0,299.0,299.0
2019-05-18,0.0,279.1035416666667,299.0,16.802592329597363,299.0,299.0,299.0
2019-05-19,0.0,279.0994166666667,299.0,16.802592329597363,299.0,299.0,240.0
2019-05-20,0.0,279.09549999999996,299.0,16.790363514745653,299.0,240.0,240.0
2019-05-21,0.0,279.0995,240.0,14.123159854522996,240.0,240.0,240.0
2019-05-22,0.0,279.103125,240.0,14.15759877114916,240.0,240.0,240.0
2019-05-23,0.0,279.10608333333334,240.0,14.19206513831101,240.0,240.0,240.0
2019-05-24,0.0,279.11154166666665,240.0,14.215061007012196,240.0,240.0,240.0
2019-05-25,0.0,279.117375,240.0,14.261093870481046,240.0,240.0,240.0
2019-05-26,0.0,279.11954166666663,240.0,14.272612362031147,240.0,240.0,500.0
2019-05-27,2.75098814229249,279.1245,240.0,14.307181529827655,240.0,500.0,500.0
2019-05-28,16.505928853754938,279.1444583333333,500.0,24.094062583885496,500.0,500.0,500.0
2019-05-29,5.50197628458498,279.1368333333333,500.0,24.01030364173992,500.0,500.0,500.0
2019-05-30,0.0,279.1239583333333,500.0,23.787472222323,500.0,500.0,500.0
2019-05-31,17.881422924901184,279.11466666666666,500.0,23.59312321437922,500.0,500.0,550.0
2019-06-01,4.5849802371541495,279.10650000000004,500.0,23.454662367327455,500.0,550.0,550.0
2019-06-02,0.0,279.08566666666667,550.0,24.261926355319915,550.0,550.0,550.0
2019-06-03,0.0,279.06762499999996,550.0,24.094062583885496,550.0,550.0,550.0
2019-06-04,0.0,279.0522916666667,550.0,23.75967213179027,550.0,550.0,550.0
2019-06-05,16.964426877470352,279.04974999999996,550.0,23.690225806787673,550.0,550.0,550.0
2019-06-06,0.0,279.04133333333334,550.0,23.6347214800736,550.0,550.0,550.0
2019-06-07,4.1264822134387344,279.0296666666666,550.0,23.41318417690036,550.0,550.0,399.0
2019-06-08,0.0,279.01016666666663,550.0,23.041084226259372,550.0,399.0,299.0
2019-06-09,0.0,279.0061304347826,399.0,19.313799082561,399.0,299.0,299.0
2019-06-10,0.0,279.00675,299.0,15.954418007937884,299.0,299.0,400.0
2019-06-11,0.458498023715415,279.0120416666667,299.0,17.69176627203157,299.0,400.0,549.0
2019-06-12,31.636363636363633,279.0210416666667,400.0,19.36532851807708,400.0,549.0,549.0
2019-06-13,1.83399209486166,279.0347083333333,549.0,23.52385676829045,549.0,549.0,600.0
2019-06-14,0.458498023715415,279.0217916666667,549.0,23.41318417690036,549.0,600.0,499.0
2019-06-15,0.0,279.00466666666665,600.0,24.038217320676118,600.0,499.0,399.0
2019-06-16,0.0,278.99691666666666,499.0,21.722507263781665,499.0,399.0,399.0
2019-06-17,0.0,278.99195833333334,399.0,19.082543187900544,399.0,399.0,399.0
2019-06-18,0.0,278.98854166666666,399.0,19.05691146716799,399.0,399.0,399.0
2019-06-19,0.0,278.9844166666667,399.0,18.980092475945213,399.0,399.0,399.0
2019-06-20,0.91699604743083,278.9817083333333,399.0,18.980092475945213,399.0,399.0,399.0
2019-06-21,22.92490118577075,279.01033333333334,399.0,19.468539017179975,399.0,399.0,399.0
2019-06-22,0.0,279.02141666666665,399.0,19.494373205349312,399.0,399.0,399.0
2019-06-23,9.628458498023715,279.02412499999997,399.0,19.507296607702486,399.0,399.0,399.0
2019-06-24,2.2924901185770747,279.02666666666664,399.0,19.53314971847673,399.0,399.0,399.0
2019-06-25,0.458498023715415,279.0215652173913,399.0,19.494373205349312,399.0,399.0,399.0
2019-06-26,0.0,279.01641666666666,399.0,19.429812979018266,399.0,399.0,399.0
2019-06-27,0.0,279.01170833333333,399.0,19.36532851807708,399.0,399.0,399.0
2019-06-28,0.0,279.00820833333336,399.0,19.313799082561,399.0,399.0,399.0
2019-06-29,0.0,279.00404166666664,399.0,19.23659979659468,399.0,399.0,399.0
2019-06-30,0.0,279.00029166666667,399.0,19.18519690272162,399.0,399.0,399.0
2019-07-01,12.569739952718676,279.001875,399.0,19.210892017010064,399.0,399.0,399.0
2019-07-02,1.933806146572104,279.00804166666666,399.0,19.28805333382135,399.0,399.0,399.0
2019-07-03,17.88770685579196,279.027125,399.0,19.468539017179975,399.0,399.0,499.0
2019-07-04,93.306146572104,279.0937916666667,399.0,20.524872163228043,399.0,499.0,499.0
2019-07-05,3.3841607565011818,279.161625,499.0,24.72567237912819,499.0,499.0,499.0
2019-07-06,0.483451536643026,279.158625,499.0,24.514466159298674,499.0,499.0,499.0
2019-07-07,0.0,279.15637499999997,499.0,24.37403408869531,499.0,499.0,499.0
2019-07-08,0.0,279.152125,499.0,24.303931036372248,499.0,499.0,499.0
2019-07-09,0.0,279.14849999999996,499.0,24.23389941293152,499.0,499.0,499.0
2019-07-10,0.0,279.144,499.0,24.205908204883723,499.0,499.0,499.0
2019-07-11,0.483451536643026,279.14004347826085,499.0,24.094062583885496,499.0,499.0,499.0
2019-07-12,7.735224586288416,279.14104166666664,499.0,24.094062583885496,499.0,499.0,499.0
2019-07-13,0.483451536643026,279.14029166666666,499.0,24.13598382253445,499.0,499.0,499.0
2019-07-14,9.185579196217493,279.14508333333333,499.0,24.149961544880377,499.0,499.0,499.0
2019-07-15,4.3510638297872335,279.1535416666666,499.0,24.261902534840534,499.0,499.0,499.0
2019-07-16,19.338061465721037,279.1680833333333,499.0,24.612946800979294,499.0,499.0,499.0
2019-07-17,0.966903073286052,279.16795833333333,499.0,24.570722157316915,499.0,499.0,499.0
2019-07-18,0.483451536643026,279.16754166666664,499.0,24.528527190248575,499.0,499.0,550.0
2019-07-19,18.854609929078013,279.178,499.0,24.58479506069456,499.0,550.0,550.0
2019-07-20,0.966903073286052,279.18470833333333,550.0,26.136277402894983,550.0,550.0,550.0
2019-07-21,0.0,279.1792083333333,550.0,26.006847839282145,550.0,550.0,550.0
2019-07-22,0.0,279.170375,550.0,25.892002026574687,550.0,550.0,550.0
2019-07-23,0.483451536643026,279.16229411764704,550.0,25.73439348548917,550.0,550.0,550.0
2019-07-24,0.0,279.15766666666667,550.0,25.619992934461564,550.0,550.0,550.0
2019-07-25,6.284869976359338,279.15320833333334,550.0,25.534315785887777,550.0,550.0,550.0
2019-07-26,0.966903073286052,279.15366666666665,550.0,25.534315785887777,550.0,550.0,550.0
2019-07-27,0.0,279.1415,550.0,25.377517231942342,550.0,550.0,550.0
2019-07-28,0.483451536643026,279.133125,550.0,25.24948963177826,550.0,550.0,550.0
2019-07-29,0.0,279.1278333333333,550.0,25.093338868330136,550.0,550.0,550.0
2019-07-30,17.88770685579196,279.133625,550.0,25.263704450267802,550.0,550.0,550.0
2019-07-31,0.966903073286052,279.13291666666663,550.0,25.306360688007192,550.0,550.0,550.0
2019-08-01,0.0,279.12441666666666,550.0,25.093338868330136,550.0,550.0,399.0
2019-08-02,1.4503546099290778,279.1154583333333,550.0,24.96584205683008,550.0,399.0,399.0
2019-08-03,0.0,279.10654166666666,399.0,22.634385890347474,399.0,399.0,399.0
2019-08-04,6.7683215130023635,279.1152083333333,399.0,20.617127164862396,399.0,399.0,399.0
2019-08-05,0.966903073286052,279.12,399.0,20.669903816622742,399.0,399.0,399.0
2019-08-06,0.0,279.12275,399.0,20.7359538311777,399.0,399.0,399.0
2019-08-07,0.0,279.12441666666666,399.0,20.72273637833897,399.0,399.0,399.0
2019-08-08,6.768321513002364,279.13075,399.0,20.82855045033681,399.0,399.0,399.0
2019-08-09,8.218676122931441,279.13962499999997,399.0,20.93456289868889,399.0,399.0,399.0
2019-08-10,7.25177304964539,279.1492083333333,399.0,21.01420225996266,399.0,399.0,550.0
2019-08-11,16.92080378250591,279.17466666666667,399.0,21.41406674577493,399.0,550.0,550.0
2019-08-12,10.152482269503546,279.1822916666667,550.0,26.04996180899351,550.0,550.0,550.0
2019-08-13,6.7683215130023635,279.187125,550.0,26.136271563333647,550.0,550.0,550.0
2019-08-14,0.483451536643026,279.1836666666666,550.0,26.078720042333707,550.0,550.0,550.0
2019-08-15,0.0,279.1770833333333,550.0,26.02121526495304,550.0,550.0,550.0
2019-08-16,0.0,279.1685,550.0,25.820317043004756,550.0,550.0,550.0
2019-08-17,3.867612293144208,279.16316666666665,550.0,25.748708217258958,550.0,550.0,550.0
2019-08-18,0.483451536643026,279.157375,550.0,25.605707537078167,550.0,550.0,550.0
2019-08-19,0.0,279.1490416666667,550.0,25.448744396348527,550.0,550.0,550.0
2019-08-20,3.867612293144208,279.14395833333333,550.0,25.32058728702335,550.0,550.0,550.0
2019-08-21,16.437352245862883,279.161125,550.0,25.691472745647992,550.0,550.0,550.0
2019-08-22,7.735224586288416,279.1634583333333,550.0,25.662872606170353,550.0,550.0,550.0
2019-08-23,8.218676122931441,279.16949999999997,550.0,25.848981666585505,550.0,550.0,550.0
2019-08-24,0.0,279.162125,550.0,25.748708217258958,550.0,550.0,550.0
2019-08-25,0.0,279.154375,550.0,25.562863089019007,550.0,550.0,550.0
2019-08-26,0.483451536643026,279.14658333333335,550.0,25.477256436090364,550.0,550.0,550.0
2019-08-27,0.0,279.13854166666664,550.0,25.334813886039505,550.0,550.0,550.0
2019-08-28,0.0,279.13104166666665,550.0,25.206868749582384,550.0,550.0,550.0
2019-08-29,0.0,279.122,550.0,25.03664474385878,550.0,550.0,399.0
2019-08-30,0.966903073286052,279.11454166666664,550.0,24.895116205505374,550.0,399.0,399.0
2019-08-31,1.4503546099290778,279.10904166666666,399.0,20.60393455485969,399.0,399.0,399.0
2019-09-01,0.0,279.113125,399.0,20.551213852813312,399.0,399.0,399.0
2019-09-02,0.0,279.113625,399.0,20.551213852813312,399.0,399.0,550.0
2019-09-03,1.4503546099290778,279.12129166666665,399.0,20.577567984756552,399.0,550.0,550.0
2019-09-04,20.30496453900709,279.14716666666664,550.0,25.334813886039505,550.0,550.0,550.0
2019-09-05,13.536643026004729,279.16775,550.0,25.76302294902874,550.0,550.0,550.0
2019-09-06,12.08628841607565,279.16799999999995,550.0,25.848981666585505,550.0,550.0,550.0
2019-09-07,0.0,279.16266666666667,550.0,25.73439348548917,550.0,550.0,550.0
2019-09-08,13.536643026004729,279.1685833333333,550.0,25.691472745647992,550.0,550.0,550.0
2019-09-09,5.801418439716311,279.17016666666666,550.0,25.76302294902874,550.0,550.0,550.0
2019-09-10,3.3841607565011818,279.16541666666666,550.0,25.662872606170353,550.0,550.0,550.0
2019-09-11,0.0,279.1562083333333,550.0,25.577142614356887,550.0,550.0,550.0
2019-09-12,0.0,279.148625,550.0,25.42024411799991,550.0,550.0,550.0
2019-09-13,0.483451536643026,279.1360416666667,550.0,25.29213997838227,550.0,550.0,550.0
2019-09-14,7.735224586288417,279.1360833333333,550.0,25.150080212930042,550.0,550.0,550.0
2019-09-15,0.483451536643026,279.131625,550.0,25.19266571860308,550.0,550.0,550.0
2019-09-16,0.0,279.12216666666666,550.0,25.022477117453544,550.0,550.0,550.0
2019-09-17,0.966903073286052,279.11466666666666,550.0,24.90925427971263,550.0,550.0,550.0
2019-09-18,0.0,279.11154166666665,550.0,24.782106288482627,550.0,550.0,399.0
2019-09-19,0.483451536643026,279.10725,550.0,24.65519517518508,550.0,399.0,399.0
2019-09-20,0.0,279.09777771105774,399.0,20.4590708450383,399.0,399.0,399.0
2019-09-21,0.0,279.0990025353616,399.0,20.353953194871373,399.0,399.0,399.0
2019-09-22,0.0,279.09898959167333,399.0,20.32770495674252,399.0,399.0,399.0
